approx_payout_date,country,currency,num_order,num_payouts,payout_type,previous_payouts,sale_duration,sale_duration2,show_map,user_age,venue_address,venue_name,fraud,event_id,cost,availability,quantity_total,quantity_sold
1339732800,US,USD,2,189,ACH,249,30.0,30,1,731,1742 Connecticut Ave NW,ArtJamz Dupont Studio,False,3521915.0,101.96,2.0,60.0,12
1339110000,GB,GBP,2,1,ACH,24,19.0,19,1,2204,128-132 Borough High Street,Roxy Bar and Screen,True,3521959.0,55.0,4.0,600.0,4
1341348300,CA,CAD,7,46,ACH,151,49.0,49,1,358,340 King Street East,Bowmanville Zoo,False,3522051.0,24.06,2.0,42.0,9
1338850800,US,USD,32,10,CHECK,17,20.0,20,0,791,,,False,3522321.0,408.82,8.0,800.0,42
1339268400,GB,GBP,2,3,ACH,24,18.0,18,1,2207,Westway,Portobello PopUp Cinema,True,3536141.0,6.0,1.0,100.0,3
1339268400,GB,GBP,1,3,ACH,24,19.0,19,1,2207,30 Colonnade,The Horse Hospital,True,3536207.0,6.0,1.0,100.0,1
1339268400,GB,GBP,3,3,ACH,24,20.0,20,1,2207,30 Colonnade,The Horse Hospital,True,3536217.0,6.0,1.0,100.0,6
1338001200,US,USD,2,0,ACH,0,6.0,6,1,0,10401 Wyton Drive,Jeanne & Tony Pritzker,True,3541859.0,1220.0,3.0,25.0,2
1342411200,US,USD,158,0,ACH,3,47.0,56,1,0,184 Park Avenue,Park Avenue Club,False,3554511.0,211.4,6.0,960.0,191
1340940600,GB,GBP,16,0,ACH,137,37.0,38,1,22,Malet Pl,Lightbox,False,3555163.0,12.0,3.0,90.0,59
1339848000,AU,AUD,141,9,ACH,19,20.0,20,1,412,169 Oxford St. Darlinghurst,Havana: Club De Luxe,False,3584887.0,55.0,2.0,470.0,308
1356395400,US,USD,25,224,ACH,236,34.0,34,1,1317,2065 Hamilton Ave,eBay - Whitman Campus (Money Clip),False,3587257.0,1648.75,1.0,24.0,24
1342080000,US,USD,2,0,ACH,1,42.0,42,1,0,9851 NW 58th St,The House of Rock,False,3620684.0,7.0,1.0,100.0,5
1340947800,US,USD,8,85,ACH,274,29.0,29,1,469,3540 Toulouse Street,,False,3620730.0,25.0,1.0,80.0,14
1345150800,TH,USD,2,6,ACH,19,69.0,69,1,124,,PANYA PROJECT,False,3623478.0,100.0,1.0,12.0,2
1340741700,US,USD,1,0,ACH,44,21.0,21,1,218,820 Indiana Ave,Highland House,False,3653104.0,10.35,2.0,40.0,5
1341774000,AU,AUD,13,3,ACH,51,33.0,33,1,1072,Pellitt Ln,Dural Library ,False,3653502.0,13.11,1.0,19.0,19
1341199800,US,USD,29,4,ACH,13,20.0,20,1,274,1 Beacon Street,Parlor Sports,False,3685600.0,13.18,1.0,50.0,50
1340084700,US,USD,1,22,ACH,30,7.0,7,1,387,65 N Harvard St,Harvard University,False,3685718.0,17.0,2.0,1000.0,2
1340924400,US,USD,48,2,ACH,4,17.0,17,0,621,,,False,3685910.0,47.0,1.0,45.0,43
1343079000,US,USD,12,65,ACH,152,42.0,42,1,357,218 N. Frederick St.,Dalton Community Recreation Center,False,3686314.0,30.0,1.0,35.0,16
1342328400,FR,EUR,2,10,ACH,11,27.0,27,1,133,7 Rue Ambroise Thomas,,False,3718382.0,36.45,2.0,7.0,2
1340917200,US,USD,3,0,ACH,1,11.0,11,1,0,8320 Brookville Road,Impact Martial Arts,True,3718670.0,458.0,2.0,30.0,3
1343367000,US,USD,5,1,ACH,1,25.0,37,1,0,3100 CLEBURNE ,TEXAS SOUTHERN UNIVERSITY'S SAWYER AUDITORIUM,False,3738188.0,200.0,5.0,3040.0,4
1341788400,US,USD,1,6,ACH,43,16.0,16,1,443,2082 Business Center Dr,,False,3751918.0,40.54,2.0,70.0,1
1347937200,US,USD,4,1,ACH,2,30.0,30,1,55,Main St,Old Town Salinas California,False,3779124.0,20.0,1.0,750.0,9
1361664000,GB,GBP,8,28,ACH,35,82.0,88,1,1129,10 Elmer Approach,University of Essex,False,3783978.0,34.6,1.0,20.0,8
1347008400,US,USD,65,2,ACH,25,71.0,71,1,120,70 James St,Club Oasis,False,3784062.0,15.0,1.0,500.0,93
1356310800,BE,EUR,2,1,ACH,8,84.0,84,1,882,Kontichstraat 177,Aurelium,False,3784420.0,45.31,1.0,15.0,3
1342740600,GB,GBP,3,9,ACH,95,22.0,22,1,1183,7 Broadway Market,Fabrications,False,3784424.0,55.0,2.0,8.0,4
1343332800,US,USD,17,4,ACH,8,24.0,24,1,203,20425 N. 7th St,Trillium Apartments Theatre Room,False,3816936.0,5.0,2.0,90.0,35
1350014400,US,USD,2000,53,CHECK,78,101.0,101,1,902,210 S Canal St,Union Station ,False,3817196.0,150.0,4.0,4200.0,4197
1341618000,US,USD,1,140,ACH,315,3.0,3,1,847,6703 9th Ave,,False,3823836.0,15.0,1.0,20.0,1
1342566000,US,USD,2,978,ACH,1666,9.0,9,0,1380,Manatee Ave W and Palma Sola Blvd,Palma Sola Bay,False,3849396.0,332.95,3.0,10.0,5
1342828800,US,USD,1,11,ACH,35,12.0,12,1,339,6500 Tesla Rd,Rios-Lovell Winery,False,3850044.0,64.16,2.0,100.0,1
1343298600,GB,GBP,23,40,ACH,139,10.0,10,1,388,4 Winsley Street,Chinawhite,False,3882158.0,20.0,2.0,100.0,38
1343187000,AU,AUD,1,17,ACH,65,9.0,9,1,147,Gymnasium Road ,,False,3882424.0,187.01,1.0,1.0,1
1344373200,FR,EUR,9,0,ACH,1,11.0,11,1,306,35 rue Duperré,Le Carmen,False,3882764.0,32.0,2.0,12.0,12
1346889600,US,USD,4,0,CHECK,2,36.0,36,0,155,,,False,3915262.0,475.05,1.0,1000.0,4
1349136000,GB,GBP,12,29,ACH,53,68.0,68,1,354,Red Lion St,Saffery Champness,False,3947672.0,83.74000000000002,2.0,120.0,18
1354842000,GB,GBP,8,1,ACH,2,134.0,134,1,274,Coram Street,Holiday Inn ,False,3948112.0,67.0,1.0,120.0,11
1343437200,GB,GBP,6,0,ACH,0,1.0,1,1,0,2 Willow Road,,True,3953702.0,25.0,1.0,40.0,0
1351222200,US,USD,2,20,ACH,302,87.0,87,1,154,6300 E Hampden Ave,Sipping N' Painting Hampden,False,3981012.0,40.0,1.0,40.0,7
1345287600,US,USD,8,0,CHECK,2,18.0,18,1,93,96 Lafayette St,Santos Party House,False,3981164.0,85.0,3.0,225.0,15
1351294200,US,USD,58,2,CHECK,3,32.0,81,1,681,835 Market St,SFSU Downtown Campus,False,4013504.0,59.44,3.0,130.0,86
1345615200,US,USD,11,28,ACH,72,12.0,12,1,543,1621 W. Broad Street,The Camel,False,4046390.0,15.0,1.0,100.0,18
1360987200,US,USD,119,1,CHECK,11,188.0,188,1,0,1 Arena Way,Mid–America Center,False,4046408.0,90.0,3.0,30000.0,216
1345089600,US,USD,2,28,ACH,72,6.0,6,1,543,1621 W Broad St,,False,4046426.0,10.0,1.0,150.0,5
1349064000,US,USD,7,1,ACH,12,29.0,52,1,181,230 Park Avenue South,,False,4046788.0,25.380000000000006,6.0,160.0,25
1379894400,NL,EUR,1,0,ACH,1,407.0,407,1,0,Woudsedijk-Zuid,http://www.dedyck.nl,False,4050800.0,116.75,1.0,40.0,1
1347681600,US,USD,2,182,ACH,439,33.0,33,0,363,Foxwoods Resort Casino,COMIX At Foxwoods Comedy Club,False,4065944.0,40.0,2.0,100.0,4
1351566000,GB,GBP,24,36,ACH,65,76.0,76,1,1479,Bentham House,UCL Faculty of Laws,False,4079218.0,16.85,4.0,120.0,74
1348740000,US,USD,20,2,ACH,11,26.0,26,1,131,300 Blake St,Blake Street Studios,False,4096642.0,140.0,15.0,480.0,32
1351897200,AU,AUD,1,0,ACH,1,44.0,44,1,31,12/20 Gerrale Street,Simone's on the Park,False,4112342.0,40.0,1.0,5.0,1
1346212800,US,USD,1,0,ACH,1,6.0,6,1,0,3171 Washington St,Coco's Bar & Lounge,False,4144384.0,20.0,2.0,1.0,1
1354827600,GB,GBP,64,3,ACH,5,105.0,105,1,271,19a West Register Street,,False,4144640.0,12.0,2.0,104.0,104
1348029000,US,USD,111,14,CHECK,27,27.0,27,1,1565,2437 Main St,Edgemar Center for the Arts,False,4144898.0,,2.0,140.0,143
1345841400,GB,GBP,0,0,,0,1.0,1,1,1,,party rock,True,4146156.0,30.0,2.0,15.0,0
1349084100,GB,GBP,6,0,ACH,0,21.0,21,1,33,37 Pocketts Wharf,Attic Gallery,True,4158696.0,410.0,1.0,1.0,0
1363575600,US,USD,7,20,CHECK,50,167.0,172,0,605,"2715 Q Street, NW",,False,4175092.0,20.0,2.0,35.0,4
1348750800,CA,CAD,1,0,ACH,1,30.0,30,1,723,2800 Regional Road 7,"Evening Gala: Riviera Parque Dining, Banquet & Convention Centre",False,4177222.0,211.45,1.0,300.0,3
1348453800,US,USD,50,2,ACH,9,27.0,27,1,81,1301 Cleveland Ave,D'Argenzio Winery ,False,4177376.0,30.0,2.0,300.0,56
1350090000,CA,CAD,105,0,ACH,1,45.0,45,1,0,655 Burrard Street,Hyatt Regency Vancouver,False,4177432.0,133.0,7.0,56000.0,202
1346961600,US,USD,14,25,ACH,40,10.0,10,0,324,Just past covered bridge in Beaver Creek Village.,,False,4177552.0,30.0,1.0,40.0,39
1349294400,US,USD,1,54,ACH,274,37.0,37,1,525,33 West Street,Blackjacket Security,False,4177626.0,79.33,1.0,20.0,1
1350181800,GB,GBP,7,4,ACH,16,39.0,39,1,245,4-5 Bonhill Street  ,,False,4236292.0,20.0,1.0,30.0,9
1352867400,US,USD,7,20,ACH,72,69.0,69,1,238,500 Park Blvd,Antonelli's Cheese House,False,4243052.0,35.0,1.0,16.0,15
1351234500,US,USD,20,0,ACH,1,43.0,45,1,786,TBA,West Michigan - Kalamazoo area,False,4262442.0,35.0,2.0,48.0,31
1349931600,US,USD,15,13,ACH,73,30.0,30,1,209,110 SE 1st Street,The Opera House,False,4273402.0,20.0,2.0,500.0,257
1347318000,US,USD,1,98,CHECK,133,0.0,0,1,632,580 West Lambert RD,CrossFit Riot,False,4275408.0,150.0,1.0,1.0,1
1366956000,US,USD,28,0,CHECK,1,208.0,227,1,0,3151 Main St,The Steer,False,4275796.0,62.39,1.0,50.0,29
1352851200,US,USD,28,0,CHECK,5,64.0,64,1,181,875 Hotel Cir S,Mission Valley Resort,False,4275894.0,345.0,6.0,450.0,81
1353297600,US,USD,1,5,CHECK,16,68.0,68,1,610,32 Bruin Road,Myrtles,False,4276098.0,,3.0,300.0,62
1359698400,US,USD,7,0,ACH,9,36.0,36,1,102,1044 Wall St,Whisknladle,False,4308666.0,85.0,1.0,13.0,12
1350354600,AU,AUD,7,0,ACH,1,30.0,30,1,735,Level One,GrayClay College,False,4308718.0,8.41,1.0,20.0,7
1353528900,CA,CAD,3,1,ACH,5,64.0,64,0,30,Wayne Gretzky Dr NW,Edmonton EXPO Centre at Northlands,False,4344366.0,704.8,4.0,800.0,7
1350540000,GB,GBP,12,51,ACH,139,24.0,24,1,458,1 Change Alley,Eight Club,False,4373924.0,46.90000000000001,4.0,89.0,17
1348740000,GB,GBP,11,0,ACH,0,3.0,3,1,7,11 Beauchamp Pl,Kumo Knightsbridge,True,4374220.0,450.0,2.0,45.0,0
1349676000,GB,GBP,4,2,ACH,9,11.0,11,1,79,18 London Road,Canvas and Cream,False,4407026.0,10.0,1.0,250.0,7
1350979200,CA,CAD,69,53,ACH,85,22.0,22,1,670,1489 East Hastings ,,False,4437200.0,28.0,2.0,100.0,100
1352368800,US,USD,78,0,ACH,1,31.0,38,1,1055,233 5th Ave N,The Rymer Gallery,False,4437302.0,50.0,4.0,105.0,86
1349146800,US,GBP,1,2,ACH,15,0.0,0,0,236,,,False,4439792.0,187.35,1.0,1.0,1
1351485000,AU,AUD,121,6,ACH,8,23.0,23,1,570,1 St Heliers Street,"Abbotsford Convent, Community/Linen Room",False,4472444.0,45.0,2.0,192.0,190
1349744400,US,USD,1,0,ACH,0,0.0,3,1,165,5700 S Cicero ,Midway,True,4472608.0,995.0,1.0,4.0,0
1350190800,VN,USD,5,0,ACH,0,1.0,1,1,4,,,True,4505258.0,120.0,1.0,25.0,0
1352262600,US,USD,28,0,ACH,1,23.0,23,1,1,1817 3rd Ave S,The Alabama Theater,False,4537782.0,10.0,1.0,1900.0,59
1353868200,CA,CAD,17,5,ACH,16,39.0,40,1,524,4 Avenue Road,,False,4570952.0,1260.74,6.0,900.0,70
1351828800,US,USD,2,0,CHECK,24,12.0,12,1,0,247 S 17th St,Black Sheep Pub & Restaurant,False,4601812.0,10.0,1.0,1000.0,4
1353965400,GB,GBP,21,0,ACH,1,36.0,36,1,551,Sovereign Harbour Yacht Club,The Royal Sovereign Suite,False,4603566.0,116.2,2.0,110.0,48
1352196000,US,USD,5,11,ACH,21,15.0,15,1,1248,1743 N. Cahuenga Blvd ,The Colony ,False,4603646.0,30.0,1.0,200.0,7
1351148400,US,USD,25,199,CHECK,535,0.0,0,1,378,5331 Baltimore Ave. Suite 104,,False,4636164.0,3.73,1.0,130.0,47
1357466400,US,USD,1,0,ACH,1,57.0,69,1,91,1865 Post St,Pa'ina Lounge and Restaurant,False,4668659.0,200.0,2.0,500.0,2
1353906000,AU,AUD,1,0,ACH,1,27.0,27,1,0,9 Nicholson St,"My Other Kitchen, Bentleigh",False,4669109.0,203.88,2.0,15.0,1
1352442600,US,USD,1,0,ACH,2,7.0,7,1,0,,You will be notified a few days before the event of location.,False,4697851.0,69.88,1.0,50.0,1
1354856400,US,USD,31,2,ACH,11,28.0,34,1,248,1701 L Street,St. Johns Lutheran Church,False,4701793.0,165.0,15.0,1200.0,87
1353477600,US,USD,4,1,CHECK,2,17.0,18,1,148,414 Alvarado Street,My Attic 1937,False,4702111.0,20.0,1.0,200.0,14
1367798400,GB,GBP,1,0,ACH,1,182.0,182,1,0,Wood View,"South Essex College, Thurrock Campus",False,4714225.0,182.65,1.0,10.0,1
1365998400,CA,CAD,9,19,ACH,33,109.0,126,1,664,6804 SW Marine Drive,,False,4734597.0,83.56,2.0,40.0,10
1372140000,GB,GBP,7,3,ACH,4,225.0,225,1,903,,Venue TBC,False,4767671.0,87.84,6.0,340.0,2
1357466400,US,USD,5,4,ACH,6,54.0,54,1,591,95 Avenue A ,Gin Palace,False,4775803.0,128.88,1.0,70.0,7
1354320000,GB,GBP,2,0,ACH,3,15.0,15,1,0,New Street,Birmingham City Centre,False,4799709.0,8.75,1.0,15.0,4
1367006400,US,USD,13,0,ACH,1,144.0,160,1,0,2800 W Lincolnway,Little America,False,4799755.0,398.65,3.0,700.0,48
1369368000,US,USD,19,0,CHECK,1,102.0,106,1,315,1350 Danville Boulevard,Creekside Community Church,False,4865941.0,40.0,1.0,600.0,31
1361664000,,USD,104,0,CHECK,1,81.0,84,1,261,"John T. Hazel, MD Conference Center Auditorium",Virginia Hospital Center,False,4898369.0,131.69,3.0,108.0,117
1373398200,AU,AUD,113,0,ACH,2,216.0,216,1,0,18-22 Westminster St,St. Albans Multicultural Bible Ministry,False,4912783.0,95.73,3.0,1100.0,222
1366515000,GB,GBP,17,18,ACH,83,123.0,137,1,1058,1 Tolpuddle St ,The Islington Pub,False,4930985.0,22.0,88.0,294.0,93
1356868800,US,USD,4,9,CHECK,12,8.0,8,1,605,605 W. 48th st,STAGE 48,False,4931241.0,25.0,1.0,100.0,10
1362186000,US,USD,9,0,ACH,1,86.0,86,1,0,800 Hall Of Fame Ave,Hilton Garden Inn - Springfield MA,False,4931353.0,92.52,2.0,100.0,19
1360557000,CA,CAD,7,6,ACH,19,68.0,68,1,57,5524 1A St SW,Sidewalk Citizen Bakery,False,4931429.0,78.91,1.0,12.0,10
1361217600,US,USD,5,10,CHECK,26,62.0,62,0,938,1402 Corinth St.,,False,4931567.0,46.26,1.0,30.0,5
1380326400,US,USD,19,2,ACH,3,202.0,290,1,280,108 Bohemia Ave,Chesapeake City Arts,False,4963690.0,13.18,1.0,35.0,21
1357462800,US,USD,6,0,CHECK,24,27.0,27,1,50,235 23rd St,Mokai ,False,4964244.0,250.0,2.0,200.0,6
1357210800,GB,GBP,3,66,ACH,167,5.0,18,0,1765,Nr. Heathrow Airport,,False,4996426.0,60.0,2.0,25.0,26
1359148500,GB,GBP,3,1,ACH,33,,41,1,437,5 Motcomb Street ,Rococo Chocolates Motcomb St,False,4997070.0,60.45,1.0,7.0,6
1357210800,US,USD,6,2,ACH,9,15.0,15,1,228,64 DOVER ST,MAMBO LOUNGE ,False,5029492.0,45.0,2.0,350.0,10
1362531600,GB,GBP,1,1,ACH,2,76.0,76,1,102,No 11 Blythswood Square,,False,5029722.0,359.0,1.0,15.0,1
1359930600,US,USD,15,32,ACH,56,41.0,41,1,828,1010 N McDuff Ave,Duval County Extension Office,False,5061910.0,30.0,1.0,40.0,27
1360040400,CA,CAD,45,1,ACH,3,42.0,42,1,140,100 Traders Boulevard East,Hilton Garden Inn,False,5062506.0,41.31,1.0,50.0,50
1362420000,CA,CAD,257,10,ACH,14,39.0,68,1,811,222 Bremner Boulevard,Metro Toronto Convention Centre,False,5065320.0,3210.0,14.0,2350.0,282
1357603200,GB,GBP,8,0,ACH,1,8.0,8,0,16,,,True,5086706.0,71.0,1.0,90.0,0
1358793000,US,USD,12,19,CHECK,27,20.0,20,1,1077,5216 Summerlin Commons Blvd,Lykes Insurance Inc. ,False,5094540.0,13.18,1.0,40.0,20
1365548400,US,USD,32,40,CHECK,59,98.0,98,1,989,15200 W 6th Ave,,False,5094860.0,46.26,1.0,40.0,33
1357502400,US,USD,62,1,ACH,3,4.0,4,1,1289,141 Chrystie Street,Mystique Ultralounge,False,5095322.0,80.0,2.0,400.0,94
1374643800,US,USD,77,0,ACH,1,22.0,27,1,1519,6009 S.W. 244th,Cinebarre Theater,False,5127632.0,10.0,2.0,238.0,160
1371178800,,USD,1,0,CHECK,1,6.0,71,0,85,,,False,5128004.0,7.0,1.0,200.0,3
1360366200,CA,CAD,7,8,ACH,26,30.0,30,1,148,214 Woolwich St,Artisanale French Country Cooking,False,5137578.0,,1.0,10.0,8
1364934600,AU,AUD,3,13,ACH,61,17.0,17,1,144,84-86 Centennial Circuit,Lightforce Computers,False,5160188.0,27.21,1.0,5.0,3
1361332800,US,USD,111,1,CHECK,6,35.0,35,0,66,6401 Stanford Ranch Road,,False,5192866.0,208.66000000000003,4.0,158.0,125
1361008800,CA,CAD,138,60,ACH,105,31.0,31,1,1372,398 Richards St.,Red Room Ultra Bar,False,5193020.0,13.44,1.0,250.0,229
1360731600,US,USD,29,2,CHECK,23,28.0,28,1,492,721 NW 9th Ave. ,,False,5193128.0,40.0,1.0,50.0,50
1358470800,US,USD,7,0,ACH,10,2.0,2,1,1133,934 Brannan Street,SOMArts,False,5193202.0,490.0,8.0,116.0,10
1361768400,CA,CAD,7,7,ACH,18,35.0,35,1,320,210 Wolfe St.,GPA EDC,False,5193258.0,41.31,1.0,15.0,13
1359819000,US,USD,10,2,CHECK,3,18.0,18,1,87,90 Volunteer Drive,Hendersonville Expo Center,False,5193286.0,625.0,4.0,335.0,19
1362547800,US,USD,82,3,ACH,4,45.0,49,1,1214,1 Market Street,Autodesk Gallery,False,5193538.0,1185.0,22.0,4900.0,161
1378432800,US,USD,129,42,ACH,57,166.0,233,1,293,31001 144th Avenue Southeast,Pacific Raceways,False,5193682.0,30.0,3.0,10500.0,226
1367560800,US,USD,4,32,ACH,113,18.0,102,1,385,810 Jefferson St,Theatre 810,False,5225976.0,15.0,2.0,80.0,10
1365879600,AU,AUD,4,7,ACH,15,53.0,54,1,189,Birdwood Avenue,"Royal Botanic Gardens Visitor Centre, Observatory Gate",False,5226414.0,25.0,1.0,15.0,5
1363924800,CA,CAD,31,4,ACH,5,32.0,32,0,475,4825 Mount Royal Gate SW ,"Mount Royal University, Leacock Theatre",False,5258226.0,110.0,4.0,400.0,74
1359712800,US,USD,40,1,CHECK,4,9.0,9,1,54,20 Linden Street,Garage Lounge Boston,False,5258398.0,1209.1,5.0,62.0,62
1368140400,CA,CAD,70,3,ACH,5,43.0,45,1,780,300 Covert Place,Covert Farms,False,5258530.0,70.0,2.0,225.0,176
1361520000,US,USD,110,0,CHECK,2,29.0,30,1,134,3700 O ST NW,Copley Formal Lounge,False,5258966.0,167.12,3.0,1009.0,119
1361620800,US,USD,1,0,ACH,9,27.0,27,1,859,Belasco Theater,,False,5285954.0,20.0,1.0,1.0,1
1367708400,CA,CAD,1,0,ACH,1,16.0,37,1,0,"2750, chemin Sainte-Foy, bureau 220",Groupe Intégration Travail (GIT) - Plaza Laval,False,5291530.0,750.63,3.0,36.0,1
1364508000,US,USD,1,0,ACH,2,60.0,60,1,73,1201 Riverplace Boulevard,Crowne Plaza Downtown Jacksonville Florida Riverfront,False,5291684.0,49.0,1.0,100.0,1
1366765200,GB,GBP,9,4,ACH,6,77.0,77,1,1322,26 Elder St,,False,5291880.0,2550.0,3.0,70.0,43
1360893600,GB,GBP,31,2,ACH,3,15.0,15,1,612,,,False,5324202.0,35.0,1.0,30.0,0
1388993400,US,USD,19,42,ACH,58,-24.0,-24,1,334,Grove Ln E,Wayzata Beach,False,5324340.0,,1.0,100000.0,19
1362175200,US,USD,1,1,ACH,2,30.0,30,1,305,144 North Wall Street,Wall Street Nightclub,False,5324662.0,20.0,1.0,100.0,3
1370145600,US,USD,135,0,ACH,1,86.0,120,0,318,72777 Highway 331,Wildhorse Resort and Casino ,False,5324716.0,550.0,4.0,1100.0,280
1363388400,US,USD,57,0,ACH,2,38.0,38,1,717,530 Pennsylvania Avenue,Hilton Garden Inn,False,5382090.0,35.0,3.0,300.0,79
1365744600,GB,GBP,19,1,ACH,2,60.0,60,1,39,149 My Lady's Road,Willowfield Parish Church,False,5422890.0,12.51,1.0,60.0,46
1375380000,US,USD,1,1,ACH,5,170.0,170,0,251,,"Center Stage Theater, Santa Barbara, CA USA",False,5455254.0,,1.0,30.0,1
1366261200,US,USD,2,0,ACH,3,64.0,64,1,0,901 S Federal Hwy,GulfStream Park ,False,5455554.0,96.0,3.0,1100.0,3
1367193600,US,USD,1,0,CHECK,1,70.0,71,1,0,10201 South Padre Island Drive,Coastal Bend Business Innovation Center,False,5480298.0,183.28,1.0,20.0,1
1363230000,US,USD,2,2,ACH,6,24.0,24,0,6,,,False,5488052.0,,2.0,1000.0,63
1363573800,AU,AUD,29,3,ACH,8,29.0,29,1,906,225 George Street,LJ Financial Offices,False,5488464.0,13.11,2.0,25.0,38
1373432400,US,USD,69,10,CHECK,13,29.0,41,1,340,2100 S Jackson Ave,River West Festival Park,False,5509660.0,630.4999999999999,4.0,209.0,203
1363903200,US,USD,10,0,ACH,3,18.0,30,1,95,806 E Camelback Rd,Studio 806,False,5520902.0,30.0,1.0,30.0,11
1363060800,GB,GBP,10,0,ACH,1,20.0,20,1,246,,The Metropolitan,False,5520914.0,4.05,1.0,40.0,16
1366516800,GB,GBP,429,0,ACH,3,56.0,56,1,1085,Compton Terrace,,False,5545856.0,8.0,1.0,900.0,786
1362650400,,USD,72,0,ACH,1,11.0,11,1,0,463 COURT STREET,SAVOY NIGHT CLUB,False,5546068.0,140.0,4.0,72.0,91
1364139000,US,USD,7,5,CHECK,22,29.0,29,1,369,1705 College Street,Daniel-Mickel Center for Executive Education-Darla Moore School of Business,False,5553560.0,13.26,1.0,30.0,13
1364506200,US,USD,53,3,ACH,9,33.0,33,1,902,106 5th Ave,Kirkland Congregational Church,False,5553770.0,20.0,1.0,200.0,65
1366156800,AU,AUD,3,2,ACH,7,52.0,52,1,988,279 Flinders St,The Australian Centre for Social Innovation,False,5554102.0,2054.55,3.0,90.0,4
1370154600,US,USD,2,0,ACH,1,92.0,92,1,0,Punta Cana Blvd,Hard Rock Hotel and Casino Punta Cana,False,5577296.0,1035.54,4.0,1400.0,2
1373092200,AU,AUD,1,1,ACH,3,76.0,77,0,1504,,,False,5578608.0,35.34,4.0,4000.0,2
1364544000,US,USD,18,29,ACH,33,30.0,30,1,136,450 NW 37 Avenue,Stage 305 at Magic City Casino,False,5586736.0,1880.0,94.0,9800.0,32
1364529600,US,USD,5,512,ACH,1407,28.0,28,1,712,200 N Greensboro St,DSI Comedy,False,5602802.0,29.0,8.0,228.0,35
1366162200,US,USD,10,0,CHECK,5,27.0,45,1,25,1 Franklin Parkway,Franklin Templeton Investments,False,5618870.0,93.02,3.0,70.0,58
1363302000,US,USD,4,5,ACH,8,12.0,12,1,160,220 West Center Street,Utah Valley Convention Center - Cascade Room ,False,5619232.0,20.0,2.0,600.0,41
1364547600,US,USD,15,0,CHECK,1,26.0,26,1,0,7323 Home Leisure Plaza,#GAMETIME 2013,False,5619292.0,35.0,3.0,3007.0,44
1368507600,GB,GBP,1,20,ACH,56,69.0,69,1,576,25 Red Lion Square,Conway Hall,False,5652032.0,10.0,1.0,100.0,1
1368093600,US,USD,1,0,ACH,1,58.0,61,1,0,9700 Bluegrass Parkway,The Ramada Plaza Hoel Pavilion,False,5684526.0,125.0,2.0,150.0,2
1366560000,AU,AUD,10,7,ACH,10,43.0,43,1,321,,To Be Confirmed (Camden/Narellan Area),False,5685192.0,22.5,2.0,50.0,10
1364547600,CA,CAD,2,0,ACH,0,9.0,18,1,0,961 Marginal Road,"Cunard Centre, Halifax",False,5704270.0,40.0,1.0,50.0,3
1365717600,,USD,1,0,CHECK,2,31.0,31,1,0,6560 Loisdale Court,Comfort Inn ,False,5724792.0,13.18,1.0,170.0,1
1366958400,US,USD,1,0,ACH,1,40.0,40,1,7,2150 Highway 35 ,Premier Executive Suites,False,5780659.0,394.91,3.0,300.0,1
1370559600,GB,GBP,3,1,ACH,3,79.0,82,1,395,33-34 Chiswell Street,Templeton House 4th Floor,False,5780715.0,74.55,1.0,16.0,3
1374640200,US,USD,16,114,ACH,227,129.0,129,1,485,239 North 3rd Avenue,Third Avenue Playhouse,False,5783211.0,91.6,24.0,1573.0,62
1366560000,US,USD,23,29,CHECK,37,33.0,36,0,1144,2400 Reading Rd,Fifth Third Convening Center at United Way,False,5783381.0,13.26,1.0,40.0,23
1374094800,GB,GBP,10,46,ACH,72,103.0,118,1,29,Birnie Road,Elgin Golf Club				,False,5803173.0,40.0,1.0,10.0,10
1367044200,US,USD,3,5,ACH,56,30.0,39,1,147,,,False,5815595.0,7.0,1.0,300.0,3
1367001900,US,USD,6,0,ACH,67,1.0,1,1,922,1000 5th Ave,The Metropolitan Museum of Art ,False,5815807.0,20.0,1.0,8.0,8
1371079800,GB,GBP,21,0,ACH,1,72.0,85,1,0,New Academic Bullding,"Goldsmiths, University of London",False,5829825.0,79.25,1.0,100.0,33
1366776000,US,USD,29,0,ACH,1,31.0,32,1,0,126 East Chestnut Street,The Gratz Center ,False,5873663.0,75.0,2.0,300.0,61
1367442000,GB,GBP,24,1,ACH,15,,37,1,60,181 Pitt St,Novotel Glasgow Centre,False,5914099.0,56.34,3.0,40.0,26
1367555400,GB,GBP,3,1,ACH,2,38.0,38,1,173,136-138 Victoria Road,Iqbal Banqueting Suite ,False,5914379.0,23.430000000000003,4.0,750.0,4
1377298800,US,USD,23,287,ACH,337,143.0,143,1,687,308 Page Street,,False,5939071.0,313.3,6.0,185.0,38
1374190200,GB,GBP,13,12,ACH,14,113.0,113,1,438,6 Gilpin Street,,False,5946917.0,52.28,2.0,200.0,34
1376766000,US,USD,1,94,ACH,127,140.0,140,1,935,1503 Santa Rosa Road,Little Scholars Office,False,5980119.0,225.0,1.0,6.0,1
1374453000,GB,GBP,4,3,ACH,9,60.0,60,1,289,24 Eversholt St,Euston House,False,5993735.0,953.67,1.0,17.0,17
1366966800,US,USD,24,5,ACH,12,25.0,25,1,388,,401 California Ave.,False,6004687.0,45.0,2.0,43.0,43
1368399600,US,USD,0,0,,0,,41,1,1029,,,True,,,,0.0,0
